OBJECTID,Zip_Code,GlobalID,201703mean
1,"77340",40b7e61f-1ee2-4ab3-8462-c14513bf663c,65.3976236979167
2,"77026",c5513919-dc19-4cb1-9b7c-113ee75f12d6,157.076994637278
3,"77043",85030dd9-1121-413e-9d2f-f1fa89647a93,128.2646484375
4,"77378",a4d0e38b-804e-4082-bf70-fa5831afddff,73.7983774038462
5,"77469",e14dd275-2bc4-41d5-852e-9300dc513423,144.901171875
6,"77565",354fd5c5-41de-42c0-bb69-ea8474fad026,103.996792570458
7,"77831",de7aa2d3-ac03-4422-bc52-b015f864a1ee,49.3893649193548
8,"77412","0903e904-6059-45e9-b5da-1bc470662d11",93.8875241944942
9,"77503",a1225a77-f07e-419c-9137-6c0c825be814,152.427389373604
10,"77204",e5ef3bf0-580b-4e30-81b4-c58497fef4e9,163.2900390625
11,"77541","02de5dfb-920e-4377-b9b4-19ac3adeb2c1",64.2961107336957
12,"77535",657275c0-0363-4349-be33-85f7e3107193,130.936146129261
13,"77342",a420ac0a-104a-4019-908a-b5936686cbd1,58.0595703125
14,"77547",37a5c6f2-71fc-4e5a-a223-b50807ca0ad3,158.922999841014
15,"77341",442d31c8-3d94-4347-8873-62a1331c6a45,63.099609375
16,"77465",cbbdf6a9-348a-4cef-ad54-26d24dacc3b8,59.8357303503788
17,"77480",a96e65cf-e24f-4046-8965-eb858a685061,83.2923943014706
18,"77488",190aac24-4a5b-4e88-b226-31663bfe9fc6,136.552801724138
19,"77551",3dfe7752-3628-4aa6-abbd-7cb82c8a14d8,51.150390625
20,"77583",a6cf4a3f-8078-45bd-b540-57113ecf165f,119.3895703125
21,"77835",f0d4ac2c-191e-4421-b5c8-2b3e0d930706,74.1794577205882
22,"77868",4cc3b816-e8af-43cc-a06f-1e6325e2c41f,48.7796663851351
23,"78943",85448cd1-f749-4a0d-b53b-e323e5b95022,86.5325014116714
24,"78934",90d6669f-6d6e-4627-9029-e6fc5325ce9a,85.26337890625
25,"77071",23141f12-8fa0-4150-b1da-ce6177078fd0,157.489665008444
26,"77010",e11d4b37-0e0a-4705-99fa-ec6307240f70,157.875889063742
27,"77021",d9f98475-c32f-425e-9c36-bc926c0551a5,165.336787230958
28,"77030",e18e6211-d188-411a-9a05-823b158e9c59,162.462328227044
29,"77042",170a735c-3322-423d-8b5c-8174469d5dc9,144.877760312487
30,"77062",9576cba4-2637-40e3-bde5-2ae2b5e3363f,125.817105265165
31,"77086",97f21a0f-7055-4fe4-bfd7-9b3c0d64b533,120.115847371956
32,"77316",fe10a4b8-afd3-442d-92f1-981e9dd89927,65.4584189967105
33,"77328",9b66a4d7-e518-4505-bf96-213f8b1e4af5,93.393627025463
34,"77346",12fe7697-c27e-4105-986f-9125b2052901,125.10498046875
35,"77354",7fed93cc-d628-47d1-8939-ca1e723cbf4e,78.7152876420455
36,"77368",5fa202d4-7911-4e02-b55f-0831e9acc024,125.0400390625
37,"77414",3611b996-06ee-4080-b2c2-2eef55938601,69.5748073630137
38,"77422",38645109-cc17-45c3-afef-9a71f57225ac,66.06125
39,"77423",61656cc3-8a46-43f6-bf46-27a043d20e15,112.412958559783
40,"77426",aaea7434-d50d-4ebb-b689-8cec13072952,57.9317220052083
41,"77430",b146ecdd-0609-4b30-a328-0d4eecd14ac3,104.250596788194
42,"77435","0ae4453e-a64b-492b-a833-55f61c5a7b99",141.742389547414
43,"77440",39f1ccbe-049c-4328-9a17-2045699d8682,71.0741892678233
44,"77445",b98dc7c0-d4ae-43cc-889f-ed1f2670215a,66.4428515625
45,"77458",61a92759-fe40-4647-afa6-22f4e9aeb3e6,79.0003255208333
46,"77460",45fe2301-4cc9-4c73-9a6a-d32364a7cf36,132.3798828125
47,"77833",89b3b2bb-aa1a-48a0-ac93-c29db1972f6a,59.9498344089674
48,"77367","07118aec-5052-4a7c-9f4f-005a5257080b",61.9697265625
49,"75862",7bf9563b-d78e-457a-8689-a762c0025b64,61.9618876689189
50,"77580",6ff45c2c-ec51-4756-9a1b-b09194f7c317,161.006425064921
51,"77665",dbc54a8f-e8dd-452f-8fe3-fb86a17a4ec6,172.044177827381
52,"77484",ba20c66b-26f8-44af-81fc-75858b0ed99e,79.4752887228261
53,"77561",ab2530bf-45db-468c-abc3-68f083cd0b1a,120.020226596485
54,"77575",1faca246-a1b7-4b6e-a9b6-4088c4d432c2,134.192840576172
55,"75852",c2725311-af85-4e1e-9d50-64067dd586ae,50.9182771381579
56,"77555",423c332f-9311-4b24-b7e5-1d1076d039ee,57.6796875
57,"77511",784f4f11-ac33-43ff-a1df-722cbc9c2b34,104.881982421875
58,"77523",16a34ebd-92c4-436e-a487-ed3550d632df,157.620035807292
59,"78950",9da13a16-7b16-4b67-8b4f-5eb289f61fb8,71.984375
60,"77085",59c0d355-b499-4406-ad4b-0cb2f5c573be,158.624800751082
61,"78933",f3de74cd-0bdb-4f14-84b1-e825588ae1dd,80.2441920230263
62,"77327",173840ca-f4ca-4e1b-97f7-dcbdd114740c,113.434809846698
63,"77437",81596b4d-7186-4733-9341-558c55681a6e,120.994609375
64,"77453",60e35008-7049-4d58-b6ed-3eaa65e2904b,124.123443471386
65,"77461",a0a58a8f-b84a-49e3-9ffa-e533249a585f,137.08142671131
66,"77514",1c71be70-a939-4489-8d2b-d390b4988e8c,148.172537667411
67,"77554",13d768d0-37b5-4016-80a2-e501a1fcae38,56.1921875
68,"78940",a2470bd7-a814-4c9e-bc7d-b880f39d1fec,81.0848214285714
69,"77418",a8b7473a-5b23-49e8-a1e2-752ecc2bf8b7,66.1961880387931
70,"77443",e4f17a4d-96cd-4f66-8abf-0c47660888b4,149.83234017494
71,"77454",179aca1c-a801-4b36-bfaa-c9f693cd78a7,135.345854629524
72,"77036",13201048-54d1-4b3a-b189-6a24e0615ce1,152.42005976637
73,"77079",7458aa6c-249f-4a74-8229-c196d2a474ab,131.84521484375
74,"77012",c6cbaf25-8855-483c-8642-a99ea66feda9,161.589885199281
75,"77363",79212f71-0f71-49db-9d40-b4f4bf8b66d2,54.3985595703125
76,"77534",4e01f493-f2ed-4d64-bf7c-7ac53b5c0929,82.4220703125
77,"77446",7f3ddf8f-c20a-4061-8d00-e204b26ab4c8,71.3689866065643
78,"77467",8ddf58d6-8a8f-46dc-bd4e-f0bda45cdb89,134.736487450533
79,"77055",db79d3d8-1b23-4668-8462-88d4fb7cd778,140.528000716551
80,"77074",874ba008-fa54-4f98-a28d-a737898ed4b7,155.230558672974
81,"77419",32e58190-9a96-4722-ad06-6c19c8210d9a,70.8612060546875
